medianA,medianB,deltaMedian_AminusB,pairLabel,deltaMedian_sorted,subjectID,markerGroup,emotionA,emotionB,ksD,nSamplesA,nSamplesB,nVideosA,nVideosB
76.4204594351662,104.407233433518,-27.9867739983516,DISGUST-FEAR,27.9867739983516,HH2603,UPPER_LIMB_L,DISGUST,FEAR,0.164268986283038,15005,15005,1,1
76.4204594351662,96.9430261331171,-20.522566697951,DISGUST-JOY,20.522566697951,HH2603,UPPER_LIMB_L,DISGUST,JOY,0.159652057544329,15005,15005,1,1
76.4204594351662,111.150048790768,-34.7295893556019,DISGUST-SAD,34.7295893556019,HH2603,UPPER_LIMB_L,DISGUST,SAD,0.185948477751756,15005,15005,1,1
104.407233433518,96.9430261331171,7.46420730040067,FEAR-JOY,-7.46420730040067,HH2603,UPPER_LIMB_L,FEAR,JOY,0.0671127467380395,15005,15005,1,1
104.407233433518,111.150048790768,-6.74281535725024,FEAR-SAD,6.74281535725024,HH2603,UPPER_LIMB_L,FEAR,SAD,0.0798260287721646,15005,15005,1,1
96.9430261331171,111.150048790768,-14.2070226576509,JOY-SAD,14.2070226576509,HH2603,UPPER_LIMB_L,JOY,SAD,0.0701906992305119,15005,15005,1,1
84.1111675884118,79.7851940966716,4.32597349174026,DISGUST-NEUTRAL,4.32597349174026,HH2603,UPPER_LIMB_R,NEUTRAL,DISGUST,0.0906657745065239,15005,15005,1,1
84.1111675884118,105.796448798984,-21.6852812105718,FEAR-NEUTRAL,-21.6852812105718,HH2603,UPPER_LIMB_R,NEUTRAL,FEAR,0.0988959518233523,15005,15005,1,1
84.1111675884118,85.3705672352632,-1.25939964685132,JOY-NEUTRAL,-1.25939964685132,HH2603,UPPER_LIMB_R,NEUTRAL,JOY,0.0368760627802345,15005,15005,1,1
84.1111675884118,117.043746334745,-32.9325787463336,NEUTRAL-SAD,32.9325787463336,HH2603,UPPER_LIMB_R,NEUTRAL,SAD,0.138708598193376,15005,15005,1,1
79.7851940966716,105.796448798984,-26.011254702312,DISGUST-FEAR,26.011254702312,HH2603,UPPER_LIMB_R,DISGUST,FEAR,0.156105720976915,15005,15005,1,1
79.7851940966716,85.3705672352632,-5.58537313859158,DISGUST-JOY,5.58537313859158,HH2603,UPPER_LIMB_R,DISGUST,JOY,0.0958408449261638,15005,15005,1,1
79.7851940966716,117.043746334745,-37.2585522380739,DISGUST-SAD,37.2585522380739,HH2603,UPPER_LIMB_R,DISGUST,SAD,0.189294078287053,15005,15005,1,1
105.796448798984,85.3705672352632,20.4258815637205,FEAR-JOY,-20.4258815637205,HH2603,UPPER_LIMB_R,FEAR,JOY,0.0983920785299609,15005,15005,1,1
105.796448798984,117.043746334745,-11.2472975357618,FEAR-SAD,11.2472975357618,HH2603,UPPER_LIMB_R,FEAR,SAD,0.0661090665774506,15005,15005,1,1
85.3705672352632,117.043746334745,-31.6731790994823,JOY-SAD,31.6731790994823,HH2603,UPPER_LIMB_R,JOY,SAD,0.141840513867007,15005,15005,1,1
25.6359584905024,26.3035254673495,-0.667566976847063,DISGUST-NEUTRAL,-0.667566976847063,HH2603,LOWER_LIMB_L,NEUTRAL,DISGUST,0.0442103346252349,36012,36012,1,1
25.6359584905024,35.4339973465111,-9.79803885600867,FEAR-NEUTRAL,-9.79803885600867,HH2603,LOWER_LIMB_L,NEUTRAL,FEAR,0.0870280950593899,36012,36012,1,1
25.6359584905024,24.7472320816827,0.8887264088197,JOY-NEUTRAL,0.8887264088197,HH2603,LOWER_LIMB_L,NEUTRAL,JOY,0.0467756249015204,36012,36012,1,1
25.6359584905024,33.8924066261608,-8.25644813565837,NEUTRAL-SAD,8.25644813565837,HH2603,LOWER_LIMB_L,NEUTRAL,SAD,0.0725543942327272,36012,36012,1,1
26.3035254673495,35.4339973465111,-9.1304718791616,DISGUST-FEAR,9.1304718791616,HH2603,LOWER_LIMB_L,DISGUST,FEAR,0.12047418095007,36012,36012,1,1
26.3035254673495,24.7472320816827,1.55629338566676,DISGUST-JOY,-1.55629338566676,HH2603,LOWER_LIMB_L,DISGUST,JOY,0.0817222095891718,36012,36012,1,1
26.3035254673495,33.8924066261608,-7.5888811588113,DISGUST-SAD,7.5888811588113,HH2603,LOWER_LIMB_L,DISGUST,SAD,0.0971527415916511,36012,36012,1,1
35.4339973465111,24.7472320816827,10.6867652648284,FEAR-JOY,-10.6867652648284,HH2603,LOWER_LIMB_L,FEAR,JOY,0.0877056816872439,36012,36012,1,1
35.4339973465111,33.8924066261608,1.5415907203503,FEAR-SAD,-1.5415907203503,HH2603,LOWER_LIMB_L,FEAR,SAD,0.0267926842868295,36012,36012,1,1
24.7472320816827,33.8924066261608,-9.14517454447807,JOY-SAD,9.14517454447807,HH2603,LOWER_LIMB_L,JOY,SAD,0.0802240523254477,36012,36012,1,1
14.2212387000262,15.0664738561412,-0.845235156114949,DISGUST-NEUTRAL,-0.845235156114949,HH2603,LOWER_LIMB_R,NEUTRAL,DISGUST,0.0432141183252701,36012,36012,1,1
14.2212387000262,18.2052217134722,-3.98398301344594,FEAR-NEUTRAL,-3.98398301344594,HH2603,LOWER_LIMB_R,NEUTRAL,FEAR,0.0678654598758276,36012,36012,1,1
14.2212387000262,14.1856959214001,0.035542778626132,JOY-NEUTRAL,0.035542778626132,HH2603,LOWER_LIMB_R,NEUTRAL,JOY,0.0301822852136912,36012,36012,1,1
14.2212387000262,21.8525291957762,-7.63129049575,NEUTRAL-SAD,7.63129049575,HH2603,LOWER_LIMB_R,NEUTRAL,SAD,0.0947501881593047,36012,36012,1,1
15.0664738561412,18.2052217134722,-3.13874785733099,DISGUST-FEAR,3.13874785733099,HH2603,LOWER_LIMB_R,DISGUST,FEAR,0.0984845283659651,36012,36012,1,1
15.0664738561412,14.1856959214001,0.880777934741081,DISGUST-JOY,-0.880777934741081,HH2603,LOWER_LIMB_R,DISGUST,JOY,0.0336239787970174,36012,36012,1,1
15.0664738561412,21.8525291957762,-6.78605533963505,DISGUST-SAD,6.78605533963505,HH2603,LOWER_LIMB_R,DISGUST,SAD,0.104624304484491,36012,36012,1,1
18.2052217134722,14.1856959214001,4.01952579207207,FEAR-JOY,-4.01952579207207,HH2603,LOWER_LIMB_R,FEAR,JOY,0.0810715968250179,36012,36012,1,1
18.2052217134722,21.8525291957762,-3.64730748230406,FEAR-SAD,3.64730748230406,HH2603,LOWER_LIMB_R,FEAR,SAD,0.0422660867625739,36012,36012,1,1
14.1856959214001,21.8525291957762,-7.66683327437613,JOY-SAD,7.66683327437613,HH2603,LOWER_LIMB_R,JOY,SAD,0.0994383046670986,36012,36012,1,1
