normalization,subjectID,markerGroup,emotion,fullMedian,microMedian
absolute,XR2302,WRIST_L,JOY,98.0704823016847,21.5521013691946
absolute,XR2302,WRIST_L,SAD,85.4669808650937,20.9199153772005
absolute,XR2302,WRIST_R,NEUTRAL,55.1967547701775,12.157201846722
absolute,XR2302,WRIST_R,DISGUST,83.9648798347683,19.3589778330196
absolute,XR2302,WRIST_R,FEAR,26.9261916384133,11.9575641573856
absolute,XR2302,WRIST_R,JOY,81.0864718940493,21.8087931777462
absolute,XR2302,WRIST_R,SAD,106.455657029371,25.493229750443
absolute,XR2302,LTORSO,NEUTRAL,42.6646100884065,11.568981899074
absolute,XR2302,LTORSO,DISGUST,55.2250788987961,18.9986226590636
absolute,XR2302,LTORSO,FEAR,25.3230188601021,11.2725650873502
absolute,XR2302,LTORSO,JOY,68.3231198527101,19.6276553726399
absolute,XR2302,LTORSO,SAD,87.6327386167059,21.5153939207901
absolute,XT2701,UTORSO,NEUTRAL,132.157795760743,23.2504324963793
absolute,XT2701,UTORSO,DISGUST,53.1064924356821,18.1193148148167
absolute,XT2701,UTORSO,FEAR,106.929059919585,22.398846792761
absolute,XT2701,UTORSO,JOY,31.0820113495738,13.6909405687949
absolute,XT2701,UTORSO,SAD,97.296710459432,23.6480698170984
absolute,XT2701,HEAD,NEUTRAL,133.133815167929,26.0212007492308
absolute,XT2701,HEAD,DISGUST,70.7041891237912,21.2444651441789
absolute,XT2701,HEAD,FEAR,137.058728881841,24.7126658199718
absolute,XT2701,HEAD,JOY,40.8683663603122,15.3428790037439
absolute,XT2701,HEAD,SAD,119.493352789537,27.2899780668992
absolute,XT2701,UPPER_LIMB_L,NEUTRAL,186.715097849647,24.8232643362016
absolute,XT2701,UPPER_LIMB_L,DISGUST,74.2186083057906,19.3567374748481
absolute,XT2701,UPPER_LIMB_L,FEAR,123.250952039055,20.9773444619031
absolute,XT2701,UPPER_LIMB_L,JOY,37.3076451542184,15.5752444169418
absolute,XT2701,UPPER_LIMB_L,SAD,121.412198553865,26.6523080962768
absolute,XT2701,UPPER_LIMB_R,NEUTRAL,167.346434282526,23.09611159824
absolute,XT2701,UPPER_LIMB_R,DISGUST,61.9145871075234,16.3927049050778
absolute,XT2701,UPPER_LIMB_R,FEAR,128.740606515643,24.0246611088502
absolute,XT2701,UPPER_LIMB_R,JOY,42.7303939677568,12.9801378864217
absolute,XT2701,UPPER_LIMB_R,SAD,116.294831667843,23.5165812163179
absolute,XT2701,LOWER_LIMB_L,NEUTRAL,66.9203658982995,15.7335868313169
absolute,XT2701,LOWER_LIMB_L,DISGUST,22.7475458759331,8.69181314748966
absolute,XT2701,LOWER_LIMB_L,FEAR,47.4658230248657,15.3278893054048
absolute,XT2701,LOWER_LIMB_L,JOY,14.1644264140186,7.25140096551784
absolute,XT2701,LOWER_LIMB_L,SAD,45.2917459756892,15.2087770529964
absolute,XT2701,LOWER_LIMB_R,NEUTRAL,41.8213591557732,12.817714254701
absolute,XT2701,LOWER_LIMB_R,DISGUST,13.8426449084643,6.70037059225796
absolute,XT2701,LOWER_LIMB_R,FEAR,34.2836875294545,12.3675043965438
absolute,XT2701,LOWER_LIMB_R,JOY,10.6191190954389,6.05570896664551
absolute,XT2701,LOWER_LIMB_R,SAD,29.867300911681,12.1521166644301
absolute,XT2701,WRIST_L,NEUTRAL,195.970182842173,24.5876053791642
absolute,XT2701,WRIST_L,DISGUST,83.6181195461396,19.839486993625
absolute,XT2701,WRIST_L,FEAR,128.42585403506,20.3487563811168
absolute,XT2701,WRIST_L,JOY,40.0128804121857,14.6911199587695
absolute,XT2701,WRIST_L,SAD,131.158477837306,26.0505032378329
absolute,XT2701,WRIST_R,NEUTRAL,186.02030363201,22.4829688400919
absolute,XT2701,WRIST_R,DISGUST,67.8036916599823,16.4325287900548
absolute,XT2701,WRIST_R,FEAR,130.220448405908,23.5439604486407
absolute,XT2701,WRIST_R,JOY,52.3058193982962,14.1945138372789
absolute,XT2701,WRIST_R,SAD,136.421267912789,25.0107388692785
absolute,XT2701,LTORSO,NEUTRAL,150.440116605598,24.0224474074571
absolute,XT2701,LTORSO,DISGUST,59.3718218117002,17.0277933484078
absolute,XT2701,LTORSO,FEAR,99.9697236806072,22.6253863818716
absolute,XT2701,LTORSO,JOY,33.2981349401229,12.1117785722566
absolute,XT2701,LTORSO,SAD,90.6508685450028,23.5301556326777
absolute,XW3001,UTORSO,NEUTRAL,126.191779736111,25.6659293746814
absolute,XW3001,UTORSO,DISGUST,54.0963209148683,21.8764832220001
absolute,XW3001,UTORSO,FEAR,18.9991873816929,10.2054930320442
absolute,XW3001,UTORSO,JOY,99.5434278684451,22.0116429394947
absolute,XW3001,UTORSO,SAD,72.1401219075853,20.0714505481522
absolute,XW3001,HEAD,NEUTRAL,132.935691672656,23.8198925210008
absolute,XW3001,HEAD,DISGUST,89.0242395600564,23.3993115252883
absolute,XW3001,HEAD,FEAR,23.590626868911,11.3114431297874
absolute,XW3001,HEAD,JOY,124.423007690801,25.8518812740917
absolute,XW3001,HEAD,SAD,80.726385299733,21.0105941101851
absolute,XW3001,UPPER_LIMB_L,NEUTRAL,143.411284690467,25.5719354638724
absolute,XW3001,UPPER_LIMB_L,DISGUST,65.3579262188539,24.2728286208323
absolute,XW3001,UPPER_LIMB_L,FEAR,22.8465133336345,10.4441422151522
absolute,XW3001,UPPER_LIMB_L,JOY,120.071616400314,22.8323290449737
absolute,XW3001,UPPER_LIMB_L,SAD,98.7055905991103,20.2648177699264
absolute,XW3001,UPPER_LIMB_R,NEUTRAL,140.80903759712,25.6850594033127
absolute,XW3001,UPPER_LIMB_R,DISGUST,70.7070394276852,22.2302430164526
absolute,XW3001,UPPER_LIMB_R,FEAR,22.4445242308565,9.71618585735928
absolute,XW3001,UPPER_LIMB_R,JOY,102.673737295323,21.4713776401812
absolute,XW3001,UPPER_LIMB_R,SAD,68.5145978153639,22.4988222298609
absolute,XW3001,LOWER_LIMB_L,NEUTRAL,65.9166480979289,17.5586485079169
absolute,XW3001,LOWER_LIMB_L,DISGUST,24.0845768525789,11.7974258824304
absolute,XW3001,LOWER_LIMB_L,FEAR,6.98859764121774,5.01490141444116
absolute,XW3001,LOWER_LIMB_L,JOY,51.4579294720313,13.7178342915807
absolute,XW3001,LOWER_LIMB_L,SAD,31.8851772625359,12.7855384983751
absolute,XW3001,LOWER_LIMB_R,NEUTRAL,48.7318359710796,14.196898427649
absolute,XW3001,LOWER_LIMB_R,DISGUST,21.5528315447799,9.1873449728137
absolute,XW3001,LOWER_LIMB_R,FEAR,4.70535899626374,3.29760043783502
absolute,XW3001,LOWER_LIMB_R,JOY,36.1366737260497,10.8948846478055
absolute,XW3001,LOWER_LIMB_R,SAD,27.5413483727577,10.62132956436
absolute,XW3001,WRIST_L,NEUTRAL,158.933126366057,26.279850564984
absolute,XW3001,WRIST_L,DISGUST,74.8387555762439,24.2945109703501
absolute,XW3001,WRIST_L,FEAR,24.2350152095195,10.3822852038942
absolute,XW3001,WRIST_L,JOY,131.191736545491,20.7521994594559
absolute,XW3001,WRIST_L,SAD,108.392911127041,21.628929478818
absolute,XW3001,WRIST_R,NEUTRAL,144.094581112254,27.7037861013622
absolute,XW3001,WRIST_R,DISGUST,80.6751057744122,21.9802664930741
absolute,XW3001,WRIST_R,FEAR,22.6628452673997,9.54779020425209
absolute,XW3001,WRIST_R,JOY,98.7448654576577,18.1302485332666
absolute,XW3001,WRIST_R,SAD,77.2661946024802,25.0290790754629
absolute,XW3001,LTORSO,NEUTRAL,133.754452223851,25.2183595645412
absolute,XW3001,LTORSO,DISGUST,67.4552675144971,21.6540921291502
absolute,XW3001,LTORSO,FEAR,20.9818595894628,10.2834688662624
absolute,XW3001,LTORSO,JOY,118.577183605215,21.845938073077
absolute,XW3001,LTORSO,SAD,77.1249596420164,19.7044259871985
absolute,XY1700,UTORSO,NEUTRAL,44.2188826639161,18.2452208469914
absolute,XY1700,UTORSO,DISGUST,34.9811648332486,15.0525881347855
absolute,XY1700,UTORSO,FEAR,27.5197103410631,15.7015747630743
absolute,XY1700,UTORSO,JOY,73.7868858775473,22.2263014028411
absolute,XY1700,UTORSO,SAD,64.6621486678519,19.2828473224794
absolute,XY1700,HEAD,NEUTRAL,77.6236826405908,20.6757375883807
absolute,XY1700,HEAD,DISGUST,42.2123508403957,18.7704367236777
absolute,XY1700,HEAD,FEAR,35.6385482760155,16.9147017633697
absolute,XY1700,HEAD,JOY,112.893725949512,21.6544594848444
absolute,XY1700,HEAD,SAD,114.911389037223,23.8725659156669
absolute,XY1700,UPPER_LIMB_L,NEUTRAL,55.4338290501062,19.5646838735554
absolute,XY1700,UPPER_LIMB_L,DISGUST,49.3962543073124,16.1594772447175
absolute,XY1700,UPPER_LIMB_L,FEAR,30.1832675962399,13.9800576345424
absolute,XY1700,UPPER_LIMB_L,JOY,94.0813076113146,21.1450070306698
absolute,XY1700,UPPER_LIMB_L,SAD,86.7205330441687,19.2506820547911
absolute,XY1700,UPPER_LIMB_R,NEUTRAL,66.6144739749436,20.5532551247386
absolute,XY1700,UPPER_LIMB_R,DISGUST,39.9331813712736,17.2967488285236
absolute,XY1700,UPPER_LIMB_R,FEAR,35.3734789595153,17.0033515708978
absolute,XY1700,UPPER_LIMB_R,JOY,103.206520123248,22.3796491162034
absolute,XY1700,UPPER_LIMB_R,SAD,92.8731786036931,20.6418069333592
absolute,XY1700,LOWER_LIMB_L,NEUTRAL,21.8582887295887,9.79582058736121
absolute,XY1700,LOWER_LIMB_L,DISGUST,12.5228586452009,7.44058769163403
absolute,XY1700,LOWER_LIMB_L,FEAR,12.1135999845043,8.22048188464727
absolute,XY1700,LOWER_LIMB_L,JOY,31.169578218079,15.4878692091797
absolute,XY1700,LOWER_LIMB_L,SAD,29.9752824249358,12.3896750339546
absolute,XY1700,LOWER_LIMB_R,NEUTRAL,14.6645379128679,7.49552677083879
absolute,XY1700,LOWER_LIMB_R,DISGUST,8.73474610810283,5.59894094318097
absolute,XY1700,LOWER_LIMB_R,FEAR,8.50125249857295,5.95014377650236
absolute,XY1700,LOWER_LIMB_R,JOY,21.18388349015,11.9086077992037
absolute,XY1700,LOWER_LIMB_R,SAD,22.966974222484,9.68222809095987
absolute,XY1700,WRIST_L,NEUTRAL,61.4386785314929,18.2140929533134
absolute,XY1700,WRIST_L,DISGUST,64.5816396057578,16.1669629672494
absolute,XY1700,WRIST_L,FEAR,35.3064117582314,14.2575834025648
absolute,XY1700,WRIST_L,JOY,98.2676555026699,21.7129572156429
absolute,XY1700,WRIST_L,SAD,105.552188317518,21.0760229450021
absolute,XY1700,WRIST_R,NEUTRAL,74.9931790116721,22.7424656758127
absolute,XY1700,WRIST_R,DISGUST,42.2698005784232,18.3132865021843
absolute,XY1700,WRIST_R,FEAR,39.6124228616371,16.9987110534149
absolute,XY1700,WRIST_R,JOY,122.846888279372,22.9697372266776
absolute,XY1700,WRIST_R,SAD,104.451728455168,18.7599120614099
absolute,XY1700,LTORSO,NEUTRAL,65.3975740041219,19.9683121716878
absolute,XY1700,LTORSO,DISGUST,44.1191434967763,14.8429419572641
absolute,XY1700,LTORSO,FEAR,29.6546529644341,14.6322502021018
absolute,XY1700,LTORSO,JOY,101.45920921339,23.3533463230628
absolute,XY1700,LTORSO,SAD,84.8623579869689,21.4081395982229
baseline-normalized,HH2603,UTORSO,NEUTRAL,8.92110562400509,2.61511652971755
baseline-normalized,HH2603,UTORSO,DISGUST,8.67693829461272,3.33108605659457
baseline-normalized,HH2603,UTORSO,FEAR,11.2558655177556,2.53554965953568
baseline-normalized,HH2603,UTORSO,JOY,9.0981470455819,2.81763824037957
baseline-normalized,HH2603,UTORSO,SAD,11.1287527699752,3.19489436073909
baseline-normalized,HH2603,HEAD,NEUTRAL,8.79820437174483,2.32985592812767
baseline-normalized,HH2603,HEAD,DISGUST,9.84298469300363,2.45611847920514
baseline-normalized,HH2603,HEAD,FEAR,8.49954459886085,2.39858024341956
baseline-normalized,HH2603,HEAD,JOY,8.89650687407251,2.10970539357075
baseline-normalized,HH2603,HEAD,SAD,9.52951796652528,2.4071820781803
baseline-normalized,HH2603,UPPER_LIMB_L,NEUTRAL,9.52519458684583,2.63883889371049
baseline-normalized,HH2603,UPPER_LIMB_L,DISGUST,9.29428261601572,3.42776408743028
baseline-normalized,HH2603,UPPER_LIMB_L,FEAR,12.5929738793372,2.67284569395965
baseline-normalized,HH2603,UPPER_LIMB_L,JOY,12.2557137604903,2.97433125941859
baseline-normalized,HH2603,UPPER_LIMB_L,SAD,13.1623433697278,3.14139883661063
baseline-normalized,HH2603,UPPER_LIMB_R,NEUTRAL,10.5550024735316,2.74204469785989
baseline-normalized,HH2603,UPPER_LIMB_R,DISGUST,10.2406743469083,3.34712020081975
baseline-normalized,HH2603,UPPER_LIMB_R,FEAR,13.3088305555702,2.60280823045459
baseline-normalized,HH2603,UPPER_LIMB_R,JOY,10.8223796334344,2.88606438378896
baseline-normalized,HH2603,UPPER_LIMB_R,SAD,14.648838606503,3.24807836085622
baseline-normalized,HH2603,LOWER_LIMB_L,NEUTRAL,10.7550899197838,4.37656065941486
baseline-normalized,HH2603,LOWER_LIMB_L,DISGUST,10.3955702736697,5.41142503204516
baseline-normalized,HH2603,LOWER_LIMB_L,FEAR,13.6530792969481,4.79107020926421
baseline-normalized,HH2603,LOWER_LIMB_L,JOY,10.6276312885255,4.69849112310103
baseline-normalized,HH2603,LOWER_LIMB_L,SAD,13.9761734746564,5.44905726621854
baseline-normalized,HH2603,LOWER_LIMB_R,NEUTRAL,12.0070503800803,4.7005488344714
baseline-normalized,HH2603,LOWER_LIMB_R,DISGUST,10.1470161989584,6.21458256784513
baseline-normalized,HH2603,LOWER_LIMB_R,FEAR,14.9719269088656,5.94103573250254
baseline-normalized,HH2603,LOWER_LIMB_R,JOY,10.6804331275985,5.43739154785511
baseline-normalized,HH2603,LOWER_LIMB_R,SAD,16.1507395096973,6.69582340930122
baseline-normalized,HH2603,WRIST_L,NEUTRAL,11.4384961001839,2.74257440977664
baseline-normalized,HH2603,WRIST_L,DISGUST,9.83053307261011,3.07753384113516
baseline-normalized,HH2603,WRIST_L,FEAR,14.1383632998947,2.56225856606774
baseline-normalized,HH2603,WRIST_L,JOY,14.1054566484104,3.04574697464175
baseline-normalized,HH2603,WRIST_L,SAD,15.1133898447403,2.94516349528551
baseline-normalized,HH2603,WRIST_R,NEUTRAL,10.9832473624098,2.54501862535392
baseline-normalized,HH2603,WRIST_R,DISGUST,10.7894166048388,3.44740007393436
baseline-normalized,HH2603,WRIST_R,FEAR,15.0286491793161,2.36930093172521
baseline-normalized,HH2603,WRIST_R,JOY,12.6375488253178,2.9942247598262
baseline-normalized,HH2603,WRIST_R,SAD,17.3530128379716,3.61556597365428
baseline-normalized,HH2603,LTORSO,NEUTRAL,11.0924194264907,2.47481567967917
baseline-normalized,HH2603,LTORSO,DISGUST,11.1726597237645,3.66380904936186
baseline-normalized,HH2603,LTORSO,FEAR,13.9163248099984,2.91247253454281
baseline-normalized,HH2603,LTORSO,JOY,10.4983273873762,3.13266063373126
baseline-normalized,HH2603,LTORSO,SAD,15.7455370579678,3.42938073642458
baseline-normalized,KN9309,UTORSO,NEUTRAL,11.3726780854989,2.40382180493679
baseline-normalized,KN9309,UTORSO,DISGUST,7.42959815617783,2.65095732659272
baseline-normalized,KN9309,UTORSO,FEAR,3.83510256455442,1.60061419049864
baseline-normalized,KN9309,UTORSO,JOY,9.68296919116365,3.07305763372061
baseline-normalized,KN9309,UTORSO,SAD,10.696936202608,1.30679964347889
baseline-normalized,KN9309,HEAD,NEUTRAL,10.1051331298308,1.79926761330486
baseline-normalized,KN9309,HEAD,DISGUST,6.36272258821085,1.86169562772198
baseline-normalized,KN9309,HEAD,FEAR,3.45447527472844,1.46667129409149
baseline-normalized,KN9309,HEAD,JOY,8.01777009489287,2.28769227641757
baseline-normalized,KN9309,HEAD,SAD,9.30819172987489,1.24695469161333
baseline-normalized,KN9309,UPPER_LIMB_L,NEUTRAL,12.1867458834781,2.88334615818193
baseline-normalized,KN9309,UPPER_LIMB_L,DISGUST,8.68939005004691,2.71862661043506
baseline-normalized,KN9309,UPPER_LIMB_L,FEAR,4.47682291107904,1.39866579105574
baseline-normalized,KN9309,UPPER_LIMB_L,JOY,12.4059862802761,3.19704917486176
baseline-normalized,KN9309,UPPER_LIMB_L,SAD,10.8296287128288,1.30234641560128
baseline-normalized,KN9309,UPPER_LIMB_R,NEUTRAL,12.5573552277009,2.57213414588077
baseline-normalized,KN9309,UPPER_LIMB_R,DISGUST,7.65563851026066,2.53573054111142
baseline-normalized,KN9309,UPPER_LIMB_R,FEAR,4.10810472851289,1.3870911921369
baseline-normalized,KN9309,UPPER_LIMB_R,JOY,9.98545449070846,3.14142288900968
baseline-normalized,KN9309,UPPER_LIMB_R,SAD,11.4740282203053,1.24674746070456
baseline-normalized,KN9309,LOWER_LIMB_L,NEUTRAL,15.0790125212345,5.83530383629133
baseline-normalized,KN9309,LOWER_LIMB_L,DISGUST,10.6361944111053,5.62321748993045
baseline-normalized,KN9309,LOWER_LIMB_L,FEAR,5.71659575235109,2.36774119889207
baseline-normalized,KN9309,LOWER_LIMB_L,JOY,13.7269774830696,6.25523967629967
baseline-normalized,KN9309,LOWER_LIMB_L,SAD,16.8195183631581,2.20088398282048
baseline-normalized,KN9309,LOWER_LIMB_R,NEUTRAL,17.4282891994234,6.93215070586361
baseline-normalized,KN9309,LOWER_LIMB_R,DISGUST,12.0866751108157,7.60667549256052
baseline-normalized,KN9309,LOWER_LIMB_R,FEAR,7.20191219758411,2.81345284284469
baseline-normalized,KN9309,LOWER_LIMB_R,JOY,15.6692427144014,8.51007855259332
baseline-normalized,KN9309,LOWER_LIMB_R,SAD,18.9490732888178,2.82589416290602
baseline-normalized,KN9309,WRIST_L,NEUTRAL,12.7648845963249,3.28740509141364
baseline-normalized,KN9309,WRIST_L,DISGUST,9.02488199710266,2.48332617280535
baseline-normalized,KN9309,WRIST_L,FEAR,4.5877560710113,1.37561456897483
baseline-normalized,KN9309,WRIST_L,JOY,13.0049177798928,3.04488464501334
baseline-normalized,KN9309,WRIST_L,SAD,10.7614334052236,1.29280448818886
baseline-normalized,KN9309,WRIST_R,NEUTRAL,14.6551395460768,3.14167834799031
baseline-normalized,KN9309,WRIST_R,DISGUST,8.95880302532718,2.76765834929527
baseline-normalized,KN9309,WRIST_R,FEAR,4.79765857068746,1.24533008614241
baseline-normalized,KN9309,WRIST_R,JOY,12.3755616499008,3.34358654977053
baseline-normalized,KN9309,WRIST_R,SAD,13.2767160695051,1.31863373096477
baseline-normalized,KN9309,LTORSO,NEUTRAL,9.91436489835166,2.96937726209811
baseline-normalized,KN9309,LTORSO,DISGUST,7.57962505656173,3.16873139589247
baseline-normalized,KN9309,LTORSO,FEAR,4.1826176209022,1.42815979811262
baseline-normalized,KN9309,LTORSO,JOY,10.4768314746008,3.1527395209799
baseline-normalized,KN9309,LTORSO,SAD,10.6148715733714,1.26306186299711
baseline-normalized,XJ1505,UTORSO,NEUTRAL,10.3230943425217,2.13001416198265
baseline-normalized,XJ1505,UTORSO,DISGUST,3.22961265336368,1.77702492677019
baseline-normalized,XJ1505,UTORSO,FEAR,5.0941138378358,2.15355982124567
baseline-normalized,XJ1505,UTORSO,JOY,8.84881166670797,2.77135092272485
baseline-normalized,XJ1505,UTORSO,SAD,8.80264828999443,2.33608556395133
baseline-normalized,XJ1505,HEAD,NEUTRAL,9.01234564254646,1.55941607718852
baseline-normalized,XJ1505,HEAD,DISGUST,3.03614850509172,1.2580980824535
baseline-normalized,XJ1505,HEAD,FEAR,4.11744191056312,1.69205520646713
baseline-normalized,XJ1505,HEAD,JOY,7.52891260511638,2.00659657500391
baseline-normalized,XJ1505,HEAD,SAD,6.67370046204515,1.77532938507674
baseline-normalized,XJ1505,UPPER_LIMB_L,NEUTRAL,11.8509257726722,2.43838259546009
baseline-normalized,XJ1505,UPPER_LIMB_L,DISGUST,3.86473674491211,1.71760250135694
baseline-normalized,XJ1505,UPPER_LIMB_L,FEAR,6.00326500524944,2.20644207747703
baseline-normalized,XJ1505,UPPER_LIMB_L,JOY,11.9507662307983,3.01691849828326
baseline-normalized,XJ1505,UPPER_LIMB_L,SAD,12.8018531536458,2.5517328365052
baseline-normalized,XJ1505,UPPER_LIMB_R,NEUTRAL,11.7038548996547,2.02490767933574
baseline-normalized,XJ1505,UPPER_LIMB_R,DISGUST,3.17019149181958,1.81281201093953
baseline-normalized,XJ1505,UPPER_LIMB_R,FEAR,5.60836015881338,2.13492697204568
baseline-normalized,XJ1505,UPPER_LIMB_R,JOY,11.3090760568769,2.79730095711834
baseline-normalized,XJ1505,UPPER_LIMB_R,SAD,10.63890694004,2.35613331162445
baseline-normalized,XJ1505,LOWER_LIMB_L,NEUTRAL,12.7832029549832,3.574391420078
baseline-normalized,XJ1505,LOWER_LIMB_L,DISGUST,3.36945816414588,2.63611736448668
baseline-normalized,XJ1505,LOWER_LIMB_L,FEAR,5.66305180290099,3.1416430092506
baseline-normalized,XJ1505,LOWER_LIMB_L,JOY,10.3563527109191,4.9656221351369
baseline-normalized,XJ1505,LOWER_LIMB_L,SAD,10.0137834832065,4.60893810662091
baseline-normalized,XJ1505,LOWER_LIMB_R,NEUTRAL,14.8110123381944,4.30685703200429
baseline-normalized,XJ1505,LOWER_LIMB_R,DISGUST,3.37376908209913,2.70066851718864
baseline-normalized,XJ1505,LOWER_LIMB_R,FEAR,6.50282966740536,3.85390896062295
baseline-normalized,XJ1505,LOWER_LIMB_R,JOY,10.9374185842408,5.79164507531774
baseline-normalized,XJ1505,LOWER_LIMB_R,SAD,11.8317481023757,4.92197334186661
baseline-normalized,XJ1505,WRIST_L,NEUTRAL,12.4824736122685,2.81788675572072
baseline-normalized,XJ1505,WRIST_L,DISGUST,4.01891605184011,1.7004185262505
baseline-normalized,XJ1505,WRIST_L,FEAR,6.34658226674221,2.34414614896335
baseline-normalized,XJ1505,WRIST_L,JOY,13.5534767102214,3.5318761414969
baseline-normalized,XJ1505,WRIST_L,SAD,14.9004942683621,2.81400315885081
baseline-normalized,XJ1505,WRIST_R,NEUTRAL,13.3449742048173,2.21187296113251
baseline-normalized,XJ1505,WRIST_R,DISGUST,3.34791489582149,1.90446367282241
baseline-normalized,XJ1505,WRIST_R,FEAR,6.52586163979677,2.01752985902428
baseline-normalized,XJ1505,WRIST_R,JOY,13.1598706946422,2.91637831781515
baseline-normalized,XJ1505,WRIST_R,SAD,12.3671235742627,2.14211385180464
baseline-normalized,XJ1505,LTORSO,NEUTRAL,11.5942559630392,2.26415799999567
baseline-normalized,XJ1505,LTORSO,DISGUST,3.79629479563231,1.77833716682805
baseline-normalized,XJ1505,LTORSO,FEAR,5.93023950854434,2.2170677681965
baseline-normalized,XJ1505,LTORSO,JOY,10.3697155424179,3.14517048676405
baseline-normalized,XJ1505,LTORSO,SAD,10.1947973939233,3.09779562642416
baseline-normalized,AC1602,UTORSO,NEUTRAL,3.40669937501658,2.20880193119415
baseline-normalized,AC1602,UTORSO,DISGUST,6.42539907208558,3.77263624944392
baseline-normalized,AC1602,UTORSO,FEAR,1.83595153724866,1.60901071113858
baseline-normalized,AC1602,UTORSO,JOY,9.89826943720138,2.62370956760878
baseline-normalized,AC1602,UTORSO,SAD,9.61932554429897,3.55643032370263
baseline-normalized,AC1602,HEAD,NEUTRAL,3.91227178636343,1.82273397851362
baseline-normalized,AC1602,HEAD,DISGUST,8.74626180811822,3.53534580729503
baseline-normalized,AC1602,HEAD,FEAR,2.85421415559269,1.89384049548032
baseline-normalized,AC1602,HEAD,JOY,9.9678466163278,2.40119904331497
baseline-normalized,AC1602,HEAD,SAD,10.0415408816542,2.88972578958432
baseline-normalized,AC1602,UPPER_LIMB_L,NEUTRAL,4.41751581878073,2.65661415249303
baseline-normalized,AC1602,UPPER_LIMB_L,DISGUST,9.95377274372312,4.87331940841538
baseline-normalized,AC1602,UPPER_LIMB_L,FEAR,2.24875905698569,1.93562346277927
baseline-normalized,AC1602,UPPER_LIMB_L,JOY,13.5148320427983,2.77682811370271
baseline-normalized,AC1602,UPPER_LIMB_L,SAD,15.1250743383954,4.53100499684819
baseline-normalized,AC1602,UPPER_LIMB_R,NEUTRAL,3.16672951110491,1.77069757947574
baseline-normalized,AC1602,UPPER_LIMB_R,DISGUST,6.49459772141098,3.60286598430216
baseline-normalized,AC1602,UPPER_LIMB_R,FEAR,1.97508454411307,1.69364566880721
baseline-normalized,AC1602,UPPER_LIMB_R,JOY,9.91095824531394,2.63778100686141
baseline-normalized,AC1602,UPPER_LIMB_R,SAD,11.6726426835421,3.47911430028909
baseline-normalized,AC1602,LOWER_LIMB_L,NEUTRAL,3.99380537060667,2.7437407137909
baseline-normalized,AC1602,LOWER_LIMB_L,DISGUST,8.33724526229827,4.95498248335195
baseline-normalized,AC1602,LOWER_LIMB_L,FEAR,1.90253943754448,1.7892797515601
baseline-normalized,AC1602,LOWER_LIMB_L,JOY,14.0069680819106,4.09999958664574
baseline-normalized,AC1602,LOWER_LIMB_L,SAD,11.5607623377199,4.93968622943449
baseline-normalized,AC1602,LOWER_LIMB_R,NEUTRAL,3.90228936616716,2.82135054913798
baseline-normalized,AC1602,LOWER_LIMB_R,DISGUST,8.65051127406811,5.43782244730335
baseline-normalized,AC1602,LOWER_LIMB_R,FEAR,2.00835601272637,1.91152162766458
baseline-normalized,AC1602,LOWER_LIMB_R,JOY,12.1832065365528,4.45776237963283
baseline-normalized,AC1602,LOWER_LIMB_R,SAD,9.15924216740578,4.65695427679781
baseline-normalized,AC1602,WRIST_L,NEUTRAL,5.10624939395362,2.70057163442229
baseline-normalized,AC1602,WRIST_L,DISGUST,11.0028486258208,5.28578489628935
baseline-normalized,AC1602,WRIST_L,FEAR,2.39613855534857,2.02677710112926
baseline-normalized,AC1602,WRIST_L,JOY,14.3089616027159,3.17744341863826
baseline-normalized,AC1602,WRIST_L,SAD,18.5340381664632,5.38604133102431
baseline-normalized,AC1602,WRIST_R,NEUTRAL,3.43798370733105,1.79280903741559
baseline-normalized,AC1602,WRIST_R,DISGUST,7.45778445171378,3.7388049304266
baseline-normalized,AC1602,WRIST_R,FEAR,2.29599821454131,1.86212917652055
baseline-normalized,AC1602,WRIST_R,JOY,11.9650593041281,2.78195696450915
baseline-normalized,AC1602,WRIST_R,SAD,14.8067003583737,3.55641771076681
baseline-normalized,AC1602,LTORSO,NEUTRAL,4.31385699603722,2.62614570173256
baseline-normalized,AC1602,LTORSO,DISGUST,9.34263471359458,4.96112101586328
baseline-normalized,AC1602,LTORSO,FEAR,2.13879344721541,1.86223470855182
baseline-normalized,AC1602,LTORSO,JOY,14.4692647563458,3.18221612626537
baseline-normalized,AC1602,LTORSO,SAD,15.8004897807097,4.56565918994268
baseline-normalized,AK1703,UTORSO,NEUTRAL,4.80188038779993,2.81313724442489
baseline-normalized,AK1703,UTORSO,DISGUST,8.59057073705961,4.04381028121847
baseline-normalized,AK1703,UTORSO,FEAR,5.5788445817553,2.75953044373003
baseline-normalized,AK1703,UTORSO,JOY,7.89300410151832,3.17636271963286
baseline-normalized,AK1703,UTORSO,SAD,4.20612544843193,2.1998634721282
baseline-normalized,AK1703,HEAD,NEUTRAL,3.7582977404581,2.41080599540661
baseline-normalized,AK1703,HEAD,DISGUST,13.2478167772599,3.2627060145573
baseline-normalized,AK1703,HEAD,FEAR,6.3490866890021,2.37310175725054
baseline-normalized,AK1703,HEAD,JOY,8.91343859008804,2.65846387452593
baseline-normalized,AK1703,HEAD,SAD,4.61953999896228,2.22144613445259
baseline-normalized,AK1703,UPPER_LIMB_L,NEUTRAL,6.45433287918124,2.61860507925186
