normalization,subjectID,markerGroup,pairLabel,comparable,deltaFull,deltaMicro,signFlip
baseline-normalized,SK0702,HEAD,DISGUST-SAD,1,-2.69311061877172,-0.156192519733874,0
baseline-normalized,SK0702,HEAD,FEAR-JOY,1,2.51169901970211,0.276519887028138,0
baseline-normalized,SK0702,HEAD,FEAR-SAD,1,1.35729715176901,0.464915732603201,0
baseline-normalized,SK0702,HEAD,JOY-SAD,1,-1.1544018679331,0.188395845575063,1
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-DISGUST,1,0.292172183862146,0.356397354202329,0
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-FEAR,1,-7.05104607850842,-0.759984995809502,0
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-JOY,1,-4.48703917199994,0.0291206444007672,1
baseline-normalized,SK0702,UPPER_LIMB_L,NEUTRAL-SAD,1,-4.62371613351173,-0.355550584346251,0
baseline-normalized,SK0702,UPPER_LIMB_L,DISGUST-FEAR,1,-7.34321826237057,-1.11638235001183,0
baseline-normalized,SK0702,UPPER_LIMB_L,DISGUST-JOY,1,-4.77921135586209,-0.327276709801562,0
baseline-normalized,SK0702,UPPER_LIMB_L,DISGUST-SAD,1,-4.91588831737388,-0.711947938548581,0
baseline-normalized,SK0702,UPPER_LIMB_L,FEAR-JOY,1,2.56400690650848,0.789105640210269,0
baseline-normalized,SK0702,UPPER_LIMB_L,FEAR-SAD,1,2.42732994499669,0.404434411463251,0
baseline-normalized,SK0702,UPPER_LIMB_L,JOY-SAD,1,-0.136676961511791,-0.384671228747019,0
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-DISGUST,1,0.225636202502887,0.372453733134139,0
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-FEAR,1,-6.41192318155152,-0.535144537024987,0
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-JOY,1,-5.45332036620722,-0.554034371570745,0
baseline-normalized,SK0702,UPPER_LIMB_R,NEUTRAL-SAD,1,-4.52486419905713,0.0794983684366866,1
baseline-normalized,SK0702,UPPER_LIMB_R,DISGUST-FEAR,1,-6.6375593840544,-0.907598270159126,0
baseline-normalized,SK0702,UPPER_LIMB_R,DISGUST-JOY,1,-5.6789565687101,-0.926488104704884,0
baseline-normalized,SK0702,UPPER_LIMB_R,DISGUST-SAD,1,-4.75050040156002,-0.292955364697453,0
baseline-normalized,SK0702,UPPER_LIMB_R,FEAR-JOY,1,0.9586028153443,-0.0188898345457584,1
baseline-normalized,SK0702,UPPER_LIMB_R,FEAR-SAD,1,1.88705898249439,0.614642905461673,0
baseline-normalized,SK0702,UPPER_LIMB_R,JOY-SAD,1,0.928456167150088,0.633532740007432,0
baseline-normalized,SK0702,LOWER_LIMB_L,NEUTRAL-DISGUST,1,-0.824525022085874,0.874069927231424,1
baseline-normalized,SK0702,LOWER_LIMB_L,NEUTRAL-FEAR,1,-4.78015417807859,-1.76935343894317,0
baseline-normalized,SK0702,LOWER_LIMB_L,NEUTRAL-JOY,1,-2.67435590726301,-0.639409356828675,0
baseline-normalized,SK0702,LOWER_LIMB_L,NEUTRAL-SAD,1,-2.46021961610838,-1.33763748309069,0
baseline-normalized,SK0702,LOWER_LIMB_L,DISGUST-FEAR,1,-3.95562915599272,-2.64342336617459,0
baseline-normalized,SK0702,LOWER_LIMB_L,DISGUST-JOY,1,-1.84983088517713,-1.5134792840601,0
baseline-normalized,SK0702,LOWER_LIMB_L,DISGUST-SAD,1,-1.63569459402251,-2.21170741032212,0
baseline-normalized,SK0702,LOWER_LIMB_L,FEAR-JOY,1,2.10579827081558,1.12994408211449,0
baseline-normalized,SK0702,LOWER_LIMB_L,FEAR-SAD,1,2.31993456197021,0.431715955852471,0
baseline-normalized,SK0702,LOWER_LIMB_L,JOY-SAD,1,0.214136291154624,-0.698228126262019,1
baseline-normalized,SK0702,LOWER_LIMB_R,NEUTRAL-DISGUST,1,-2.71057777651881,0.61576953880876,1
baseline-normalized,SK0702,LOWER_LIMB_R,NEUTRAL-FEAR,1,-7.25934850157418,-2.86628696412128,0
baseline-normalized,SK0702,LOWER_LIMB_R,NEUTRAL-JOY,1,-4.99324782703844,-1.38229249389337,0
baseline-normalized,SK0702,LOWER_LIMB_R,NEUTRAL-SAD,1,-4.2975565903712,-1.47099414444136,0
baseline-normalized,SK0702,LOWER_LIMB_R,DISGUST-FEAR,1,-4.54877072505537,-3.48205650293004,0
baseline-normalized,SK0702,LOWER_LIMB_R,DISGUST-JOY,1,-2.28267005051963,-1.99806203270213,0
baseline-normalized,SK0702,LOWER_LIMB_R,DISGUST-SAD,1,-1.58697881385239,-2.08676368325012,0
baseline-normalized,SK0702,LOWER_LIMB_R,FEAR-JOY,1,2.26610067453574,1.48399447022791,0
baseline-normalized,SK0702,LOWER_LIMB_R,FEAR-SAD,1,2.96179191120298,1.39529281967991,0
baseline-normalized,SK0702,LOWER_LIMB_R,JOY-SAD,1,0.695691236667242,-0.0887016505479945,1
baseline-normalized,SK0702,WRIST_L,NEUTRAL-DISGUST,1,-0.555656828501998,-0.126817967618507,0
baseline-normalized,SK0702,WRIST_L,NEUTRAL-FEAR,1,-9.93670576421114,-1.12357899538497,0
baseline-normalized,SK0702,WRIST_L,NEUTRAL-JOY,1,-6.79788323512176,-0.370795666113573,0
baseline-normalized,SK0702,WRIST_L,NEUTRAL-SAD,1,-6.12359522766494,-0.691863887089351,0
baseline-normalized,SK0702,WRIST_L,DISGUST-FEAR,1,-9.38104893570915,-0.996761027766465,0
baseline-normalized,SK0702,WRIST_L,DISGUST-JOY,1,-6.24222640661977,-0.243977698495066,0
baseline-normalized,SK0702,WRIST_L,DISGUST-SAD,1,-5.56793839916294,-0.565045919470844,0
baseline-normalized,SK0702,WRIST_L,FEAR-JOY,1,3.13882252908938,0.752783329271399,0
baseline-normalized,SK0702,WRIST_L,FEAR-SAD,1,3.8131105365462,0.431715108295621,0
baseline-normalized,SK0702,WRIST_L,JOY-SAD,1,0.674288007456823,-0.321068220975778,1
baseline-normalized,SK0702,WRIST_R,NEUTRAL-DISGUST,1,2.18417243702133,0.536109121278809,0
baseline-normalized,SK0702,WRIST_R,NEUTRAL-FEAR,1,-7.21484918996631,-0.175561050290728,0
baseline-normalized,SK0702,WRIST_R,NEUTRAL-JOY,1,-6.58631666568729,-0.441300875169517,0
baseline-normalized,SK0702,WRIST_R,NEUTRAL-SAD,1,-4.89813052027845,0.0656621491544254,1
baseline-normalized,SK0702,WRIST_R,DISGUST-FEAR,1,-9.39902162698764,-0.711670171569537,0
baseline-normalized,SK0702,WRIST_R,DISGUST-JOY,1,-8.77048910270863,-0.977409996448326,0
baseline-normalized,SK0702,WRIST_R,DISGUST-SAD,1,-7.08230295729978,-0.470446972124384,0
baseline-normalized,SK0702,WRIST_R,FEAR-JOY,1,0.628532524279013,-0.265739824878789,1
baseline-normalized,SK0702,WRIST_R,FEAR-SAD,1,2.31671866968786,0.241223199445153,0
baseline-normalized,SK0702,WRIST_R,JOY-SAD,1,1.68818614540885,0.506963024323943,0
baseline-normalized,SK0702,LTORSO,NEUTRAL-DISGUST,1,-0.625634016727538,0.602111178894146,1
baseline-normalized,SK0702,LTORSO,NEUTRAL-FEAR,1,-6.42017876376523,-0.563519962046128,0
baseline-normalized,SK0702,LTORSO,NEUTRAL-JOY,1,-5.715750540214,-0.169906235842196,0
baseline-normalized,SK0702,LTORSO,NEUTRAL-SAD,1,-3.266000456929,-0.40262593209731,0
baseline-normalized,SK0702,LTORSO,DISGUST-FEAR,1,-5.79454474703769,-1.16563114094027,0
baseline-normalized,SK0702,LTORSO,DISGUST-JOY,1,-5.09011652348646,-0.772017414736342,0
baseline-normalized,SK0702,LTORSO,DISGUST-SAD,1,-2.64036644020146,-1.00473711099146,0
baseline-normalized,SK0702,LTORSO,FEAR-JOY,1,0.704428223551229,0.393613726203932,0
baseline-normalized,SK0702,LTORSO,FEAR-SAD,1,3.15417830683623,0.160894029948818,0
baseline-normalized,SK0702,LTORSO,JOY-SAD,1,2.449750083285,-0.232719696255114,1
baseline-normalized,XB0202,UTORSO,NEUTRAL-DISGUST,1,1.18792222015869,-0.039357987478585,1
baseline-normalized,XB0202,UTORSO,NEUTRAL-FEAR,1,-10.6235606922793,-2.67548033179093,0
baseline-normalized,XB0202,UTORSO,NEUTRAL-JOY,1,-0.676564648767798,-0.0485350324769609,0
baseline-normalized,XB0202,UTORSO,NEUTRAL-SAD,1,-8.47558357581929,-1.35951387337566,0
baseline-normalized,XB0202,UTORSO,DISGUST-FEAR,1,-11.811482912438,-2.63612234431234,0
baseline-normalized,XB0202,UTORSO,DISGUST-JOY,1,-1.86448686892649,-0.00917704499837591,0
baseline-normalized,XB0202,UTORSO,DISGUST-SAD,1,-9.66350579597798,-1.32015588589708,0
baseline-normalized,XB0202,UTORSO,FEAR-JOY,1,9.94699604351149,2.62694529931397,0
baseline-normalized,XB0202,UTORSO,FEAR-SAD,1,2.14797711646,1.31596645841526,0
baseline-normalized,XB0202,UTORSO,JOY-SAD,1,-7.79901892705149,-1.3109788408987,0
baseline-normalized,XB0202,HEAD,NEUTRAL-DISGUST,1,3.41282242605653,0.434554799095525,0
baseline-normalized,XB0202,HEAD,NEUTRAL-FEAR,1,-8.12301101823644,-1.4375888686523,0
baseline-normalized,XB0202,HEAD,NEUTRAL-JOY,1,3.67535404502891,0.607284093334559,0
baseline-normalized,XB0202,HEAD,NEUTRAL-SAD,1,-6.86987527785097,-0.189309246663782,0
baseline-normalized,XB0202,HEAD,DISGUST-FEAR,1,-11.535833444293,-1.87214366774783,0
baseline-normalized,XB0202,HEAD,DISGUST-JOY,1,0.262531618972385,0.172729294239034,0
baseline-normalized,XB0202,HEAD,DISGUST-SAD,1,-10.2826977039075,-0.623864045759307,0
baseline-normalized,XB0202,HEAD,FEAR-JOY,1,11.7983650632654,2.04487296198686,0
baseline-normalized,XB0202,HEAD,FEAR-SAD,1,1.25313574038547,1.24827962198852,0
baseline-normalized,XB0202,HEAD,JOY-SAD,1,-10.5452293228799,-0.796593339998341,0
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-DISGUST,1,3.54230874733205,-0.590650941951968,1
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-FEAR,1,-15.2764389292129,-3.20590018700065,0
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-JOY,1,-0.306853191765121,-0.0657122673100901,0
baseline-normalized,XB0202,UPPER_LIMB_L,NEUTRAL-SAD,1,-11.7963064121073,-1.75385825026098,0
baseline-normalized,XB0202,UPPER_LIMB_L,DISGUST-FEAR,1,-18.818747676545,-2.61524924504868,0
baseline-normalized,XB0202,UPPER_LIMB_L,DISGUST-JOY,1,-3.84916193909717,0.524938674641878,1
baseline-normalized,XB0202,UPPER_LIMB_L,DISGUST-SAD,1,-15.3386151594393,-1.16320730830901,0
baseline-normalized,XB0202,UPPER_LIMB_L,FEAR-JOY,1,14.9695857374478,3.14018791969056,0
baseline-normalized,XB0202,UPPER_LIMB_L,FEAR-SAD,1,3.48013251710563,1.45204193673967,0
baseline-normalized,XB0202,UPPER_LIMB_L,JOY-SAD,1,-11.4894532203422,-1.68814598295089,0
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-DISGUST,1,3.01151368436651,0.528998392464641,0
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-FEAR,1,-10.3667334010504,-2.09166457797656,0
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-JOY,1,1.00799368327701,0.515588529666478,0
baseline-normalized,XB0202,UPPER_LIMB_R,NEUTRAL-SAD,1,-8.50515642600628,-0.612721107429853,0
baseline-normalized,XB0202,UPPER_LIMB_R,DISGUST-FEAR,1,-13.3782470854169,-2.6206629704412,0
baseline-normalized,XB0202,UPPER_LIMB_R,DISGUST-JOY,1,-2.00352000108949,-0.0134098627981629,0
baseline-normalized,XB0202,UPPER_LIMB_R,DISGUST-SAD,1,-11.5166701103728,-1.14171949989449,0
baseline-normalized,XB0202,UPPER_LIMB_R,FEAR-JOY,1,11.3747270843274,2.60725310764304,0
baseline-normalized,XB0202,UPPER_LIMB_R,FEAR-SAD,1,1.86157697504414,1.47894347054671,0
baseline-normalized,XB0202,UPPER_LIMB_R,JOY-SAD,1,-9.51315010928329,-1.12830963709633,0
baseline-normalized,XB0202,LOWER_LIMB_L,NEUTRAL-DISGUST,1,-5.03081612158008,-0.92285267559261,0
baseline-normalized,XB0202,LOWER_LIMB_L,NEUTRAL-FEAR,1,-17.4740697664404,-5.61395418384411,0
baseline-normalized,XB0202,LOWER_LIMB_L,NEUTRAL-JOY,1,-2.93362679588095,-0.547538049817652,0
baseline-normalized,XB0202,LOWER_LIMB_L,NEUTRAL-SAD,1,-14.2778194607402,-3.56902194954399,0
baseline-normalized,XB0202,LOWER_LIMB_L,DISGUST-FEAR,1,-12.4432536448603,-4.6911015082515,0
baseline-normalized,XB0202,LOWER_LIMB_L,DISGUST-JOY,1,2.09718932569913,0.375314625774958,0
baseline-normalized,XB0202,LOWER_LIMB_L,DISGUST-SAD,1,-9.24700333916013,-2.64616927395138,0
baseline-normalized,XB0202,LOWER_LIMB_L,FEAR-JOY,1,14.5404429705594,5.06641613402645,0
baseline-normalized,XB0202,LOWER_LIMB_L,FEAR-SAD,1,3.19625030570017,2.04493223430011,0
baseline-normalized,XB0202,LOWER_LIMB_L,JOY-SAD,1,-11.3441926648593,-3.02148389972634,0
baseline-normalized,XB0202,LOWER_LIMB_R,NEUTRAL-DISGUST,1,-1.58916935344107,1.45063383676946,1
baseline-normalized,XB0202,LOWER_LIMB_R,NEUTRAL-FEAR,1,-17.834218560859,-4.7818225262843,0
baseline-normalized,XB0202,LOWER_LIMB_R,NEUTRAL-JOY,1,0.441231090675213,2.14824650205356,0
baseline-normalized,XB0202,LOWER_LIMB_R,NEUTRAL-SAD,1,-14.8333926980227,-2.06820665811639,0
baseline-normalized,XB0202,LOWER_LIMB_R,DISGUST-FEAR,1,-16.245049207418,-6.23245636305376,0
baseline-normalized,XB0202,LOWER_LIMB_R,DISGUST-JOY,1,2.03040044411628,0.697612665284099,0
baseline-normalized,XB0202,LOWER_LIMB_R,DISGUST-SAD,1,-13.2442233445817,-3.51884049488585,0
baseline-normalized,XB0202,LOWER_LIMB_R,FEAR-JOY,1,18.2754496515342,6.93006902833786,0
baseline-normalized,XB0202,LOWER_LIMB_R,FEAR-SAD,1,3.0008258628363,2.71361586816791,0
baseline-normalized,XB0202,LOWER_LIMB_R,JOY-SAD,1,-15.2746237886979,-4.21645316016995,0
baseline-normalized,XB0202,WRIST_L,NEUTRAL-DISGUST,1,5.24540966237942,-0.826418896211042,1
baseline-normalized,XB0202,WRIST_L,NEUTRAL-FEAR,1,-16.922576804754,-3.17056633896902,0
baseline-normalized,XB0202,WRIST_L,NEUTRAL-JOY,1,-2.57758223295017,-0.0687543586073271,0
baseline-normalized,XB0202,WRIST_L,NEUTRAL-SAD,1,-14.0127704096455,-2.09126202648981,0
baseline-normalized,XB0202,WRIST_L,DISGUST-FEAR,1,-22.1679864671335,-2.34414744275798,0
baseline-normalized,XB0202,WRIST_L,DISGUST-JOY,1,-7.82299189532958,0.757664537603715,1
baseline-normalized,XB0202,WRIST_L,DISGUST-SAD,1,-19.2581800720249,-1.26484313027877,0
baseline-normalized,XB0202,WRIST_L,FEAR-JOY,1,14.3449945718039,3.10181198036169,0
baseline-normalized,XB0202,WRIST_L,FEAR-SAD,1,2.90980639510855,1.07930431247921,0
baseline-normalized,XB0202,WRIST_L,JOY-SAD,1,-11.4351881766953,-2.02250766788248,0
baseline-normalized,XB0202,WRIST_R,NEUTRAL-DISGUST,1,6.2907534026432,-0.752431475097723,1
baseline-normalized,XB0202,WRIST_R,NEUTRAL-FEAR,1,-10.9488456744505,-2.82549813362233,0
baseline-normalized,XB0202,WRIST_R,NEUTRAL-JOY,1,3.5028368428166,-0.316693396086569,1
baseline-normalized,XB0202,WRIST_R,NEUTRAL-SAD,1,-7.79223220425598,-1.07695362073643,0
baseline-normalized,XB0202,WRIST_R,DISGUST-FEAR,1,-17.2395990770937,-2.0730666585246,0
baseline-normalized,XB0202,WRIST_R,DISGUST-JOY,1,-2.7879165598266,0.435738079011154,1
baseline-normalized,XB0202,WRIST_R,DISGUST-SAD,1,-14.0829856068992,-0.324522145638703,0
baseline-normalized,XB0202,WRIST_R,FEAR-JOY,1,14.4516825172671,2.50880473753576,0
baseline-normalized,XB0202,WRIST_R,FEAR-SAD,1,3.15661347019449,1.7485445128859,0
baseline-normalized,XB0202,WRIST_R,JOY-SAD,1,-11.2950690470726,-0.760260224649857,0
baseline-normalized,XB0202,LTORSO,NEUTRAL-DISGUST,1,0.332569813391096,0.151114534460735,0
baseline-normalized,XB0202,LTORSO,NEUTRAL-FEAR,1,-13.9567997200784,-2.7416387863324,0
baseline-normalized,XB0202,LTORSO,NEUTRAL-JOY,1,-4.52920520777846,-0.243378625538624,0
baseline-normalized,XB0202,LTORSO,NEUTRAL-SAD,1,-12.4160631747784,-1.1582196929746,0
baseline-normalized,XB0202,LTORSO,DISGUST-FEAR,1,-14.2893695334695,-2.89275332079313,0
baseline-normalized,XB0202,LTORSO,DISGUST-JOY,1,-4.86177502116956,-0.394493159999359,0
baseline-normalized,XB0202,LTORSO,DISGUST-SAD,1,-12.7486329881695,-1.30933422743533,0
baseline-normalized,XB0202,LTORSO,FEAR-JOY,1,9.42759451229996,2.49826016079377,0
baseline-normalized,XB0202,LTORSO,FEAR-SAD,1,1.54073654530005,1.5834190933578,0
baseline-normalized,XB0202,LTORSO,JOY-SAD,1,-7.88685796699991,-0.914841067435972,0
baseline-normalized,XB0300,UTORSO,NEUTRAL-DISGUST,1,2.12388001080045,0.380950893009717,0
baseline-normalized,XB0300,UTORSO,NEUTRAL-FEAR,1,-0.469827162064115,-0.45238325283149,0
baseline-normalized,XB0300,UTORSO,NEUTRAL-JOY,1,0.540772783544327,-0.224797878354508,1
baseline-normalized,XB0300,UTORSO,NEUTRAL-SAD,1,2.71584473420129,-0.264581306714091,1
baseline-normalized,XB0300,UTORSO,DISGUST-FEAR,1,-2.59370717286456,-0.833334145841208,0
baseline-normalized,XB0300,UTORSO,DISGUST-JOY,1,-1.58310722725612,-0.605748771364225,0
baseline-normalized,XB0300,UTORSO,DISGUST-SAD,1,0.591964723400835,-0.645532199723809,1
baseline-normalized,XB0300,UTORSO,FEAR-JOY,1,1.01059994560844,0.227585374476982,0
baseline-normalized,XB0300,UTORSO,FEAR-SAD,1,3.1856718962654,0.187801946117399,0
baseline-normalized,XB0300,UTORSO,JOY-SAD,1,2.17507195065696,-0.0397834283595833,1
baseline-normalized,XB0300,HEAD,NEUTRAL-DISGUST,1,1.95738527963059,0.214039669404703,0
baseline-normalized,XB0300,HEAD,NEUTRAL-FEAR,1,-2.6979491286127,-0.540102025123786,0
baseline-normalized,XB0300,HEAD,NEUTRAL-JOY,1,-0.754866995906977,-0.33184883261321,0
baseline-normalized,XB0300,HEAD,NEUTRAL-SAD,1,0.519300076313477,0.0467855445806331,0
baseline-normalized,XB0300,HEAD,DISGUST-FEAR,1,-4.65533440824328,-0.754141694528489,0
baseline-normalized,XB0300,HEAD,DISGUST-JOY,1,-2.71225227553756,-0.545888502017913,0
baseline-normalized,XB0300,HEAD,DISGUST-SAD,1,-1.43808520331711,-0.16725412482407,0
baseline-normalized,XB0300,HEAD,FEAR-JOY,1,1.94308213270572,0.208253192510576,0
baseline-normalized,XB0300,HEAD,FEAR-SAD,1,3.21724920492617,0.586887569704419,0
baseline-normalized,XB0300,HEAD,JOY-SAD,1,1.27416707222045,0.378634377193843,0
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-DISGUST,1,2.6335822928588,0.425178766156334,0
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-FEAR,1,-0.841471278203302,-0.614097675953054,0
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-JOY,1,0.317097439853598,-0.184935232059208,1
baseline-normalized,XB0300,UPPER_LIMB_L,NEUTRAL-SAD,1,3.99752635695142,-0.327801308573306,1
baseline-normalized,XB0300,UPPER_LIMB_L,DISGUST-FEAR,1,-3.4750535710621,-1.03927644210939,0
baseline-normalized,XB0300,UPPER_LIMB_L,DISGUST-JOY,1,-2.3164848530052,-0.610113998215542,0
baseline-normalized,XB0300,UPPER_LIMB_L,DISGUST-SAD,1,1.36394406409262,-0.75298007472964,1
baseline-normalized,XB0300,UPPER_LIMB_L,FEAR-JOY,1,1.1585687180569,0.429162443893846,0
baseline-normalized,XB0300,UPPER_LIMB_L,FEAR-SAD,1,4.83899763515472,0.286296367379748,0
baseline-normalized,XB0300,UPPER_LIMB_L,JOY-SAD,1,3.68042891709782,-0.142866076514098,1
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-DISGUST,1,3.71931036637983,0.27365324056589,0
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-FEAR,1,-0.583013322468488,-0.598447400330845,0
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-JOY,1,0.875334915644069,-0.420409673077173,1
baseline-normalized,XB0300,UPPER_LIMB_R,NEUTRAL-SAD,1,4.94405134493778,-0.48423385909779,1
baseline-normalized,XB0300,UPPER_LIMB_R,DISGUST-FEAR,1,-4.30232368884831,-0.872100640896735,0
baseline-normalized,XB0300,UPPER_LIMB_R,DISGUST-JOY,1,-2.84397545073576,-0.694062913643063,0
baseline-normalized,XB0300,UPPER_LIMB_R,DISGUST-SAD,1,1.22474097855795,-0.75788709966368,1
baseline-normalized,XB0300,UPPER_LIMB_R,FEAR-JOY,1,1.45834823811256,0.178037727253672,0
baseline-normalized,XB0300,UPPER_LIMB_R,FEAR-SAD,1,5.52706466740627,0.114213541233054,0
baseline-normalized,XB0300,UPPER_LIMB_R,JOY-SAD,1,4.06871642929371,-0.0638241860206175,1
baseline-normalized,XB0300,LOWER_LIMB_L,NEUTRAL-DISGUST,1,2.40336895569283,0.841335109977265,0
baseline-normalized,XB0300,LOWER_LIMB_L,NEUTRAL-FEAR,1,-0.144964404015963,-0.342496449867024,0
baseline-normalized,XB0300,LOWER_LIMB_L,NEUTRAL-JOY,1,0.403618628561517,0.321793101355675,0
baseline-normalized,XB0300,LOWER_LIMB_L,NEUTRAL-SAD,1,3.65041789884106,0.2070323915972,0
baseline-normalized,XB0300,LOWER_LIMB_L,DISGUST-FEAR,1,-2.5483333597088,-1.18383155984429,0
baseline-normalized,XB0300,LOWER_LIMB_L,DISGUST-JOY,1,-1.99975032713132,-0.51954200862159,0
baseline-normalized,XB0300,LOWER_LIMB_L,DISGUST-SAD,1,1.24704894314822,-0.634302718380065,1
baseline-normalized,XB0300,LOWER_LIMB_L,FEAR-JOY,1,0.548583032577481,0.664289551222699,0
baseline-normalized,XB0300,LOWER_LIMB_L,FEAR-SAD,1,3.79538230285702,0.549528841464224,0
baseline-normalized,XB0300,LOWER_LIMB_L,JOY-SAD,1,3.24679927027954,-0.114760709758475,1
baseline-normalized,XB0300,LOWER_LIMB_R,NEUTRAL-DISGUST,1,2.54344878629556,1.41154507283598,0
baseline-normalized,XB0300,LOWER_LIMB_R,NEUTRAL-FEAR,1,-0.104042404458803,-0.148210116878513,0
baseline-normalized,XB0300,LOWER_LIMB_R,NEUTRAL-JOY,1,0.563751513858543,0.335636883473165,0
baseline-normalized,XB0300,LOWER_LIMB_R,NEUTRAL-SAD,1,4.25514677491322,0.600279564322443,0
baseline-normalized,XB0300,LOWER_LIMB_R,DISGUST-FEAR,1,-2.64749119075436,-1.55975518971449,0
baseline-normalized,XB0300,LOWER_LIMB_R,DISGUST-JOY,1,-1.97969727243702,-1.07590818936281,0
baseline-normalized,XB0300,LOWER_LIMB_R,DISGUST-SAD,1,1.71169798861766,-0.811265508513536,1
baseline-normalized,XB0300,LOWER_LIMB_R,FEAR-JOY,1,0.667793918317346,0.483847000351678,0
baseline-normalized,XB0300,LOWER_LIMB_R,FEAR-SAD,1,4.35918917937202,0.748489681200957,0
baseline-normalized,XB0300,LOWER_LIMB_R,JOY-SAD,1,3.69139526105467,0.264642680849279,0
baseline-normalized,XB0300,WRIST_L,NEUTRAL-DISGUST,1,2.30114227435378,0.519566147013788,0
baseline-normalized,XB0300,WRIST_L,NEUTRAL-FEAR,1,-1.03142835497587,-0.581692923956201,0
baseline-normalized,XB0300,WRIST_L,NEUTRAL-JOY,1,0.361596022436197,-0.176615848617173,1
baseline-normalized,XB0300,WRIST_L,NEUTRAL-SAD,1,4.61930107923538,-0.190334275355786,1
baseline-normalized,XB0300,WRIST_L,DISGUST-FEAR,1,-3.33257062932965,-1.10125907096999,0
baseline-normalized,XB0300,WRIST_L,DISGUST-JOY,1,-1.93954625191758,-0.696181995630962,0
baseline-normalized,XB0300,WRIST_L,DISGUST-SAD,1,2.3181588048816,-0.709900422369574,1
baseline-normalized,XB0300,WRIST_L,FEAR-JOY,1,1.39302437741207,0.405077075339027,0
baseline-normalized,XB0300,WRIST_L,FEAR-SAD,1,5.65072943421126,0.391358648600415,0
baseline-normalized,XB0300,WRIST_L,JOY-SAD,1,4.25770505679918,-0.0137184267386123,1
baseline-normalized,XB0300,WRIST_R,NEUTRAL-DISGUST,1,4.63382928374737,0.391745488759526,0
baseline-normalized,XB0300,WRIST_R,NEUTRAL-FEAR,1,-0.898841411785969,-0.595672834429507,0
baseline-normalized,XB0300,WRIST_R,NEUTRAL-JOY,1,0.963156953216226,-0.488845384415056,1
baseline-normalized,XB0300,WRIST_R,NEUTRAL-SAD,1,5.99127140149336,-0.546607514204161,1
baseline-normalized,XB0300,WRIST_R,DISGUST-FEAR,1,-5.53267069553334,-0.987418323189033,0
baseline-normalized,XB0300,WRIST_R,DISGUST-JOY,1,-3.67067233053115,-0.880590873174582,0
baseline-normalized,XB0300,WRIST_R,DISGUST-SAD,1,1.35744211774599,-0.938353002963687,1
baseline-normalized,XB0300,WRIST_R,FEAR-JOY,1,1.86199836500219,0.106827450014451,0
baseline-normalized,XB0300,WRIST_R,FEAR-SAD,1,6.89011281327933,0.0490653202253462,0
baseline-normalized,XB0300,WRIST_R,JOY-SAD,1,5.02811444827714,-0.0577621297891047,1
baseline-normalized,XB0300,LTORSO,NEUTRAL-DISGUST,1,3.38359240519898,0.411231008052627,0
baseline-normalized,XB0300,LTORSO,NEUTRAL-FEAR,1,-0.836555788790008,-0.695971664904398,0
baseline-normalized,XB0300,LTORSO,NEUTRAL-JOY,1,0.274178855500561,-0.00245893170083988,1
baseline-normalized,XB0300,LTORSO,NEUTRAL-SAD,1,4.73409155512925,-0.350185789641335,1
baseline-normalized,XB0300,LTORSO,DISGUST-FEAR,1,-4.22014819398899,-1.10720267295703,0
baseline-normalized,XB0300,LTORSO,DISGUST-JOY,1,-3.10941354969842,-0.413689939753467,0
baseline-normalized,XB0300,LTORSO,DISGUST-SAD,1,1.35049914993027,-0.761416797693962,1
baseline-normalized,XB0300,LTORSO,FEAR-JOY,1,1.11073464429057,0.693512733203558,0
baseline-normalized,XB0300,LTORSO,FEAR-SAD,1,5.57064734391926,0.345785875263064,0
baseline-normalized,XB0300,LTORSO,JOY-SAD,1,4.45991269962869,-0.347726857940495,1
baseline-normalized,XC3002,UTORSO,NEUTRAL-DISGUST,1,1.65008644665798,-0.157449820745045,1
baseline-normalized,XC3002,UTORSO,NEUTRAL-FEAR,1,-7.48741009014946,-2.35451571921652,0
baseline-normalized,XC3002,UTORSO,NEUTRAL-JOY,1,-1.9383053483893,-0.673747092550737,0
baseline-normalized,XC3002,UTORSO,NEUTRAL-SAD,1,-1.57831491528633,-0.676952006226371,0
