participantID,seq,exp,clipDynamicMedian,clipSelectedFrac,clipCandidateSamples,valence,dominance,arousal,liking,familiarity
45-9WBS,30,3,18.2548461224557,1,6851,7.7,4.3,6.6,9,5
45-9WBS,31,2,17.5975118877162,1,6413,3.8,8.7,5.9,2.5,4
45-9WBS,32,12,21.2143740687913,1,6462,9,3,2.3,7.3,1
45-9WBS,33,27,21.2893746150957,1,6369,5.4,6.2,2.5,5,3
45-9WBS,34,37,22.13233595985,0.983359497645212,6370,1,1,9,1,1
45-9WBS,35,22,18.8440610519337,0.975192860384208,6611,5.2,7.6,3.5,3.1,1
45-9WBS,36,32,18.1782858289256,0.985729967069155,6377,1,2.3,6.6,1,1
45-9WBS,37,25,20.2506360970101,1,6531,6.1,3.7,2.3,4.2,1
45-9WBS,38,8,17.3072170132548,0.99224926368005,6451,9,3.4,7.6,9,5
46-9WCE,1,12,19.180896154513,1,6464,7.4,5.5,5.8,8.2,2
46-9WCE,2,27,19.599245565553,0.992777516093578,6369,4.8,7.9,4.2,4,2
46-9WCE,3,31,19.0841989462059,1,6371,4.2,7.4,6.1,6.5,2
46-9WCE,4,10,20.2365760827504,0.984455153116742,6433,7,3,8,8.4,5
46-9WCE,5,9,18.8198787371245,1,6432,7.6,3.7,6,7.8,5
46-9WCE,6,21,19.8431540555755,0.989742827411922,6727,3.3,4.8,2.2,2.7,3
46-9WCE,7,19,19.3095639848046,1,6467,8.3,3.5,7.9,7.9,5
46-9WCE,8,40,19.5294143023297,1,6699,3.7,7.7,3.3,3.5,2
46-9WCE,9,28,19.7295130138611,1,6453,4.1,7,3.1,3.7,2
46-9WCE,10,13,19.9333149488093,1,6389,7,6.6,5.7,7.2,4
46-9WCE,11,39,19.5730880377572,1,6477,4.3,7,3.4,3.2,2
46-9WCE,12,26,19.206105951472,1,6207,3.7,6.8,2.7,3.2,2
46-9WCE,13,2,19.7064172927292,1,6415,6.9,4.1,5.7,7,4
46-9WCE,14,24,19.6934139936124,1,5624,4.1,4.1,3.5,6.1,3
46-9WCE,15,32,19.5439830580315,1,6376,3.2,6.1,3.5,3.5,4
46-9WCE,16,18,18.5686616494258,1,6418,7.7,3.6,4.1,8.4,5
46-9WCE,17,7,20.2112434092485,1,6371,8.1,3.1,7.8,7.6,5
46-9WCE,18,25,19.3242984882723,1,6533,3.9,6.6,3.5,5.7,2
46-9WCE,19,37,19.7410507417559,1,6371,3.3,7.1,3.2,2.8,3
46-9WCE,20,11,19.5818110960694,1,6462,8,3.6,6.9,7.7,3
46-9WCE,21,30,19.7266275274817,1,6469,2.8,6.1,4.3,5.8,5
46-9WCE,22,14,19.9732557945384,0.994699922057677,6415,7.9,3.3,7.2,8.1,5
46-9WCE,23,23,19.2298025748602,0.992302955665025,6496,2.7,6.6,3,3.6,1
46-9WCE,24,20,19.5643610901415,1,6381,4.5,7.2,4.1,2.6,2
46-9WCE,25,3,19.9931962959123,1,6846,6.9,3.8,6.6,6.9,5
46-9WCE,26,8,20.6913873431888,1,6456,8.1,2.9,7.6,8,5
46-9WCE,27,17,19.3654954558227,1,6180,4.5,6.8,6.3,6.4,3
46-9WCE,28,34,20.2112434092485,0.992495872730002,6663,3.2,5.6,5.3,3.2,2
46-9WCE,29,29,19.3934006450295,1,6516,3.8,4.1,5.3,2.4,3
46-9WCE,30,38,19.2712015518945,1,5980,3,5.7,3.7,3.3,1
46-9WCE,31,36,19.5381568593455,0.992268439771146,6467,2.8,3.7,6.5,2.1,2
46-9WCE,32,6,20.8817168338289,1,6485,8.5,2.1,8.3,8.5,5
46-9WCE,33,22,19.7179685348072,1,6611,3.9,5.8,3.2,5.2,1
46-9WCE,34,5,20.5187201677095,1,6489,8.9,1.8,8.8,8.8,5
46-9WCE,35,15,19.7496996143469,1,6464,4.4,7.4,1.9,2.8,2
46-9WCE,36,33,19.383124494936,0.991749174917492,6060,3.8,7.5,3.6,3,2
46-9WCE,37,1,20.064250597264,1,6439,8.8,2.3,8.2,8.6,5
46-9WCE,38,4,19.0304321182746,1,6509,7.8,4.1,3.6,6.5,5
47-9WCU,1,4,21.1821496845151,0.973280098280098,6512,7.9,8.3,6.2,8.1,5
47-9WCU,2,14,20.0429607055024,0.93867998127633,6409,8.3,6.7,4.3,7.3,5
47-9WCU,3,17,19.689077722902,0.971349951440596,6178,6.8,7.7,4.1,6.5,4
47-9WCU,4,30,19.1734752745003,1,6469,2,1.8,8.1,2.5,2
47-9WCU,5,10,21.6394475925179,0.931892396205878,6431,3.9,3.6,6,3.2,1
47-9WCU,6,21,19.8875700464021,0.988254534641689,6726,5,3.9,5,4.2,1
47-9WCU,7,23,20.1039313124434,0.982593961799137,6492,3,3.4,7,2.9,1
47-9WCU,8,26,21.7234642059013,0.959864603481625,6204,7,6.7,2.1,7.4,1
47-9WCU,9,32,21.6867469879518,0.960482985729967,6377,3,3.5,5.7,1.8,1
47-9WCU,10,27,20.3543783523314,0.982241081250982,6363,6.2,8.3,4.2,5,2
47-9WCU,11,38,21.0419404318879,0.973578595317726,5980,1,1,8.9,1,1
47-9WCU,12,31,19.689077722902,0.975824175824176,6370,1.9,3.7,6.9,1,1
47-9WCU,13,7,23.7345859973805,1,6371,7.1,6.7,6.7,6.1,4
47-9WCU,14,37,21.6591681870132,1,6370,1,1,7.9,1,1
47-9WCU,15,9,22.5880382736234,0.958644278606965,6432,9,8.5,6.1,9,5
47-9WCU,16,19,25.2093548399249,0.984070522734303,6466,9,8.9,5.8,8.9,5
47-9WCU,17,34,21.2009531943736,0.981239681825004,6663,3.6,3.5,7.1,1.8,1
47-9WCU,18,39,20.8298570557262,1,6471,1.1,1,9,1,1
47-9WCU,19,15,21.3867482434566,0.996130629933447,6461,6,7.4,2.1,6.7,1
47-9WCU,20,24,20.035859114813,1,5627,7.3,3.9,3.6,8,4
47-9WCU,21,36,19.4871032633134,1,6466,3.1,7,5.7,2.5,1
47-9WCU,22,5,22.0795463833184,0.952542372881356,6490,8.2,7.6,6.1,8.5,5
47-9WCU,23,18,20.2717077853111,0.976736924277908,6405,8.9,3.7,6.8,8,4
47-9WCU,24,40,21.2251046582832,0.959546200925511,6699,3.5,3.8,6.5,2.4,1
47-9WCU,25,13,25.4005676061616,0.947903629536921,6392,7.1,6.8,2.9,6.7,4
47-9WCU,26,28,20.3319924469031,0.970387596899225,6450,6.7,1.9,2.4,8.5,5
47-9WCU,27,2,21.682809272835,0.954623421175737,6413,6.2,6.5,6.3,5.7,2
47-9WCU,28,25,23.1690199639903,0.923442045628541,6531,5.9,8.4,2.9,6,1
47-9WCU,29,8,21.4306213110139,0.980933188652922,6451,8.1,3.3,5.8,8.4,5
47-9WCU,30,20,22.1130373427675,1,6382,6.1,6.9,5.8,6.6,5
47-9WCU,31,33,20.6734971899608,0.971126876753011,6061,2.2,2.7,7.2,2.1,1
47-9WCU,32,12,23.9030752635601,0.877920470369797,6463,7.8,7.6,3.1,7.6,1
47-9WCU,33,22,20.7298676401595,0.977454985625662,6609,5,8.4,5,5.5,1
47-9WCU,34,6,19.8732531702781,1,6485,6.7,6.7,5.8,7.6,4
47-9WCU,35,11,20.9714842841434,1,6455,8.9,2.6,6.9,8.9,3
47-9WCU,36,1,24.9961928455163,0.995959595959596,6435,7.9,3.6,7.2,8.3,5
47-9WCU,37,29,20.7751279620523,0.985424976986806,6518,3.1,2.5,7,7,4
47-9WCU,38,3,25.9185810754096,0.93981887233421,6846,7,6.7,7,7.1,5
48-9WDR,1,40,20.3011715214575,1,6707,2.1,2.1,8.1,1.7,1
48-9WDR,2,19,23.4814034093953,0.992267244045778,6466,6.8,4.8,5.1,6.1,4
48-9WDR,3,31,21.7326337781746,0.992153170119272,6372,1.2,3.9,5.8,1.4,1
48-9WDR,4,3,22.0950100572461,1,6846,5.2,8.1,4,2.9,2
48-9WDR,5,39,22.9765788122308,0.984860188475205,6473,1,2.7,8,1,1
48-9WDR,6,11,23.3306150025134,1,6456,8.5,3.8,6.2,8.1,1
48-9WDR,7,23,22.7224659311158,1,6492,3.2,5.8,5,2.9,2
48-9WDR,8,36,22.8722860107541,1,6473,2.5,3.8,5.9,2.7,1
48-9WDR,9,9,22.8473842221942,1,6429,8.9,7.4,5.1,8.7,3
48-9WDR,10,14,22.8473842221942,1,6416,6,6.6,3.1,6.4,2
48-9WDR,11,34,22.5867782023111,1,6665,3.2,4.7,5.7,2.6,1
48-9WDR,12,25,22.7900068496233,1,6534,5.8,5.6,1.9,5.5,1
48-9WDR,13,32,22.2771818351002,1,6375,3.1,2.8,7.3,1.9,3
48-9WDR,14,20,22.6873655545345,1,6380,5,8.3,2,3.4,1
48-9WDR,15,27,22.717454911994,0.998900062853551,6364,8.5,2.9,3.4,9,4
48-9WDR,16,18,21.9709959249961,1,6417,8.8,3.1,2.6,9,3
48-9WDR,17,37,22.4451986139094,1,6371,1,1.8,8.4,1,1
48-9WDR,18,15,22.0718104836182,1,6464,5,8.3,3.5,5.4,1
48-9WDR,19,17,22.4439304519407,1,6180,6.8,6.7,2.2,6.1,2
48-9WDR,20,12,22.8224552630824,1,6464,7.2,7.5,2.3,6.1,1
48-9WDR,21,24,22.5186277411665,1,5625,4.8,4.6,5.9,5.1,1
48-9WDR,22,30,23.1739333390777,0.998299056749652,6467,1.4,4.2,6,4.8,3
48-9WDR,23,21,21.786264040718,1,6725,4.6,4.4,4.4,6.1,1
48-9WDR,24,26,22.6522107887826,0.991947173457884,6209,7.9,4.5,2.2,8,2
48-9WDR,25,38,21.9035284344133,1,5981,1.1,5.6,5.5,1.4,1
48-9WDR,26,2,22.2644016253196,0.991891470450647,6413,5,5,5,4.4,1
48-9WDR,27,22,20.9524748415851,0.98517173551218,6609,5,6.1,4.2,5,1
48-9WDR,28,29,22.5160996886477,0.977453987730061,6520,5.1,4.7,3.1,4.9,2
48-9WDR,29,8,23.53225784648,0.985908950139362,6458,7.5,5,5,6.7,1
48-9WDR,30,28,22.8536121791669,1,6452,4.1,2.6,3,5.7,2
48-9WDR,31,6,21.970995924996,1,6485,5.5,4.7,5.3,5.3,2
48-9WDR,32,1,23.2009383026054,0.984316770186335,6440,6.9,4.4,7.3,7.1,1
48-9WDR,33,7,21.8084622446323,0.992153170119272,6372,5,4.1,6.9,5.6,2
48-9WDR,34,10,22.7925045214867,0.989897419956481,6434,4,3.9,5.9,5,1
48-9WDR,35,33,22.9728621887967,0.987454605480357,6058,4.2,4.8,5.6,3.3,1
48-9WDR,36,13,22.0201683668044,1,6387,6.4,4.6,3.1,6.4,1
48-9WDR,37,4,22.7999958954019,0.997081413210446,6510,8.7,3.8,8.4,8.3,4
48-9WDR,38,5,22.6973997724309,0.981652790625964,6486,4.6,3.9,5.6,4.8,3
49-9WEW,1,32,23.961350907204,0.984318645130939,6377,3,4.3,6,1,1
49-9WEW,2,14,23.9066472703195,0.992205767731878,6415,8.4,4.6,3.3,8.5,1
49-9WEW,3,5,23.6504929547558,1,6488,5,4.7,4.6,1,1
49-9WEW,4,20,24.0514582350138,1,6380,7.2,3.9,5.5,7.8,2
49-9WEW,5,13,24.621030744238,0.992172824045085,6388,7.7,3.5,3.7,7.2,1
49-9WEW,6,27,24.5248929613617,1,6364,5,5.6,1.9,5,1
49-9WEW,7,34,23.6937780822953,1,6666,1,3.2,6.4,1,1
49-9WEW,8,2,24.6476050163186,1,6413,5,4.4,4.3,3.2,1
49-9WEW,9,37,23.8016465152797,1,6370,1,1.6,7.8,1,1
49-9WEW,10,10,24.2987018094157,0.990208268573205,6434,5,7.9,2.2,1,1
49-9WEW,11,26,24.1718638336514,0.992105687127437,6207,3.2,3.4,4.2,6,1
49-9WEW,12,17,24.3338172501697,0.986248179906164,6181,5,8.4,2.1,1.3,1
49-9WEW,13,22,24.3197771582708,0.987596430192104,6611,5.5,4.5,6.2,5.5,1
49-9WEW,14,36,24.3244580893426,1,6464,3.6,4.1,6.7,1.9,1
49-9WEW,15,38,24.3267982171165,1,5981,1.5,2.9,6.4,1,1
49-9WEW,16,23,24.2940159156667,1,6495,2.2,3.4,5.8,2.9,1
49-9WEW,17,3,24.0301475614603,0.982909728308501,6846,7.2,3.6,6.7,6.9,1
49-9WEW,18,33,23.1555027741189,0.985138705416116,6056,4.9,4.3,7.2,1,1
49-9WEW,19,30,23.1173664765977,1,6468,1.4,2.8,6,8.4,2
49-9WEW,20,28,24.4737751753111,1,6454,5,7.5,4.6,2.6,1
49-9WEW,21,19,23.4862514332746,1,6466,5.4,6.3,4.1,5,1
49-9WEW,22,4,24.3758890048089,1,6509,5,7.6,5.3,4.4,1
49-9WEW,23,7,24.1270770758987,1,6371,6.5,6.9,6.4,6.2,1
49-9WEW,24,31,24.0159299401222,1,6371,4,4.6,6.7,4.5,1
49-9WEW,25,6,23.6553063246956,1,6483,7.9,3.6,7.2,7.3,1
49-9WEW,26,12,23.6071284613959,1,6463,8.7,2,8.4,8.7,1
49-9WEW,27,11,23.5189494244534,1,6454,8.3,3.3,7.5,8,1
49-9WEW,28,25,24.1365127731996,0.992345376607471,6532,5.5,4.5,4.5,5.5,1
49-9WEW,29,9,23.7561618085099,0.998134038252216,6431,7.3,4.5,6.6,6.6,1
49-9WEW,30,40,24.0798431287252,1,6700,5,8.6,5,1,1
49-9WEW,31,18,23.5225797634688,1,6420,8.7,1.7,8.5,8.6,5
49-9WEW,32,24,22.8024924731149,0.992177777777778,5625,3.1,4,3.6,7,1
49-9WEW,33,21,24.1435871261744,1,6726,3.1,3.6,5.7,7.7,4
49-9WEW,34,39,24.2388887794604,0.995366079703429,6474,1,6.7,8.1,1,1
49-9WEW,35,15,23.2646436074217,1,6463,7.3,4,4.1,5.2,1
49-9WEW,36,1,24.3653778486534,1,6438,5.6,7.7,4.7,3.5,1
49-9WEW,37,29,22.6245508663079,1,6517,4.3,4.7,4.8,4.7,1
49-9WEW,38,8,22.5502044492636,0.992250464972102,6452,8.5,4.7,4.3,5.2,1
